itemId,name,goldCost,purchasableMap11,adcCompleted,statKeys,skillRefs,dpsOperations,mechanismTags,coverageStatus,nextAction,evidenceRefs,textPreview
226609,炼金朋克链锯剑,2500,false,false,ability_haste;ad;hp,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,45攻击力 450生命值 15技能急速 劈削 对敌方英雄造成物理伤害时会施加40%重伤效果，持续3秒。 如果一个敌人在持续被重伤效果影响下治疗的生命值超过其60%最大生命值，那么此效果提升至80%重伤。 重伤会降低治疗效果和生命回复的效能。
226610,焚天,2500,false,false,ability_haste;ad;hp,,,on_hit;crit,special_or_non_map11,defer,,40攻击力 350生命值 10技能急速 光盾打击 你对一个英雄打出的第一次攻击会暴击并回复生命值。
226616,流水法杖,2500,false,false,ap;ms_pct,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,65法术强度 14%治疗和护盾强度 150%基础法力回复 15技能急速 湍流 当你为一名友军提供治疗或护盾效果时，你和你的目标都会获得持续4秒的0法术强度。
226617,月石再生器,2500,false,false,ability_haste;ap;hp,,,shield_or_heal,special_or_non_map11,defer,,35法术强度 200生命值 30技能急速 125%基础法力回复 星光恩典 对你自己或一名友军的治疗或护盾会连锁至另一个英雄，提供相当于20%原治疗值的治疗效果或25%原护盾值的护盾效果。
226620,海力亚的回响,2500,false,false,ability_haste;ap;hp,,,shield_or_heal,special_or_non_map11,defer,,40法术强度 300生命值 30技能急速 150%基础法力回复 灵魂虹吸：对一名英雄造成伤害时会提供一块灵魂碎片。对一名友军提供治疗或护盾时，会消耗所有灵魂碎片来回复生命值并对相距最近的那个敌方英雄造成基于碎片数量的魔法伤害。
226621,黎明核心,2500,false,false,ap,,,shield_or_heal,special_or_non_map11,defer,,45法术强度 16%治疗和护盾强度 200%基础法力回复 最初之光 每100%基础法力回复获得3%治疗和护盾强度和10法术强度。
226630,渴血战斧,1000,false,false,ability_haste;ad;hp,,,active,special_or_non_map11,defer,,55攻击力 400生命值 20技能急速 10%全能吸血 主动 - 饥渴斩击：对附近的敌人们造成伤害。每命中一个敌方英雄就会回复生命值。
226631,挺进破坏者,2500,false,false,ad;attack_speed;hp,,,on_hit;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,40攻击力 15%攻击速度 375生命值 顺劈 攻击会对附近的敌人们造成物理伤害。 破阵冲击波 对附近的敌人们造成物理伤害和40%减速。 每命中一个英雄就会获得持续衰减的40%移动速度，持续3秒。
226632,神圣分离者,2500,false,false,ability_haste;ad;hp,,,on_hit;damage_modifier;active;shield_or_heal;penetration_or_shred;spellblade,special_or_non_map11,defer,,40攻击力 300生命值 20技能急速 咒刃：施放技能后，你的下一次普通攻击会因强化而附带额外的0 + {{ Item_Melee_Ranged_Split_B }}目标最大生命值的物理伤害{{ Item_Cooldown }}。施如果目标是一名英雄，还会治疗自身相当于55%折前伤害值的生命值。 {{ Item_Mythic_Passive }}3%护甲穿透和3%法术穿透。 咒刃对单位的最小伤害为0，对野怪的最大伤害为0。{{ Item
226653,兰德里的折磨,2500,false,false,ap;hp,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,50法术强度 250生命值 折磨 伤害型技能会灼烧敌人，每秒造成2%最大生命值的魔法伤害，持续3秒。 受苦 在与敌方英雄作战时，每过1秒，就会造成2%额外伤害，至多至6%。
226655,卢登的配枪,2500,false,false,ability_haste;ap;mana,,,damage_modifier;charge,special_or_non_map11,defer,,85法术强度 600法力 25技能急速 回声 伤害型技能会消耗所有充能来对目标和目标附近的其它敌人(其它敌人的数量相当于【射击充能】层数)造成额外魔法伤害。如果距离内的目标数量不足，那么每剩余一次射击，就会对主要目标重复造成一次伤害。
226656,永霜,2500,false,false,ability_haste;ap;hp;mana,,,active;slow_or_cc,special_or_non_map11,defer,,70法术强度 250生命值 600法力 20技能急速 主动 (0秒) 冰川覆盖 在一个锥形范围内造成伤害，使命中的敌人减速。锥形范围中心的敌人会转而被禁锢。
226657,时光之杖,2500,false,false,ap;hp;mana,,,damage_modifier;active;shield_or_heal,special_or_non_map11,defer,,60法术强度 350生命值 300法力 时无限 在2个对战回合后，这个装备获得额外的50法术强度、300生命值、400法力值，并且你的等级提升1级。 永恒 承受来自英雄的伤害时，你会回复相当于7%折前伤害值的法力值。施放一个技能时，你会治疗自身相当于25%法力消耗的生命值，每次施放每秒最多治疗20生命值。
226660,斑比的熔渣,,false,false,hp,,,,special_or_non_map11,defer,,
226662,冰脉护手,2500,false,false,ability_haste;armor;hp,,,on_hit;damage_modifier;active;slow_or_cc;spellblade;dot_or_duration,special_or_non_map11,defer,,300生命值 45护甲 10技能急速 咒刃 在施放一个技能后，你的下一次攻击造成额外物理伤害攻击特效并生成一个持续2秒的冰冷地带，这个地带可造成减速。
226664,璀璨回响,2500,false,false,ability_haste;hp;magic_resist,,,dot_or_duration,special_or_non_map11,defer,,450生命值 40魔法抗性 10技能急速 献祭 承受或造成伤害后，每秒对附近敌人造成魔法伤害，持续3秒。 荒弃 击杀一个敌人时，会在其周围造成魔法伤害。
226665,千变者贾修,2500,false,false,armor;hp;magic_resist,,,dot_or_duration,special_or_non_map11,defer,,350生命值 35护甲 35魔法抗性 虚空生物的复原力 在与英雄战斗5秒后，使你的额外护甲和魔法抗性提升40%，持续到战斗结束为止。
226667,辉耀美德,2500,false,false,ability_haste;armor;hp;magic_resist,,,active;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,350生命值 30护甲 30魔法抗性 10技能急速 指引之光：在你施放你的终极技能后，你会进入超凡入圣状态，使你的最大生命值提升12.5%，持续9秒。在超凡入圣状态下，你和你1200码内的友军们会在持续期间获得共你的10%最大生命值的治疗效果(90(0秒))。 神话被动：你每装备一件传说装备，就会获得75生命值。
226671,狂风之力,2500,false,false,ad;attack_speed;crit_chance;ms_pct,,,crit;execute_or_threshold;active,special_or_non_map11,defer,,50攻击力 15%攻击速度 20%暴击几率 7%移动速度 神话被动：你每装备一件传说装备，就会获得5攻击力。 弹体伤害在敌人生命值低于25%时达到最大值。 【暴雨】的冲刺无法穿过地形。 主动 - 暴雨：朝着目标方向冲刺，同时对你终点附近生命值最低的敌人发射3个弹体。造成物理伤害，对低生命值的目标时造成提升过的伤害。
226672,海妖杀手,2500,false,false,ad;attack_speed;ms_pct,,,on_hit;missing_hp;damage_modifier,special_or_non_map11,defer,,40攻击力 35%攻击速度 7%移动速度 放倒它 每第三次攻击造成额外物理伤害攻击特效，这个伤害会基于目标的已损失生命值获得提升。
226673,不朽盾弓,2500,false,false,ad;crit_chance,,,crit;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,55攻击力 25%暴击几率 救主灵刃 在受到将使你的生命值跌到30%以下的伤害时，提供持续3秒的护盾值。
226675,纳沃利烁刃,2500,false,false,attack_speed;crit_chance;ms_pct,,,on_hit;crit,special_or_non_map11,defer,,35%攻击速度 25%暴击几率 4%移动速度 超凡入圣 你的攻击会使你的各个非终极技能的冷却时间缩短15%剩余冷却时间。
226676,收集者,2500,false,false,ad;crit_chance,,,crit;execute_or_threshold,special_or_non_map11,defer,,45攻击力 12穿甲 25%暴击几率 死 你的伤害会处决低于5%生命值的英雄。 税 击杀英雄时提供125额外金币。
226691,德拉克萨的暮刃,2500,false,false,ability_haste;ad,,,missing_hp;damage_modifier;dot_or_duration,special_or_non_map11,defer,,60攻击力 22穿甲 15技能急速 夜行者：你的技能可基于目标的已损失生命值至多造成额外的16%伤害。如果一名在过去3秒内曾被你造成过伤害的英雄阵亡，你就会进入持续1.5秒的对非建筑单位的不可被选取状态(30(0秒))，持续到你的下一个动作为止。 神话被动：你每装备一件传说装备，就会获得 5技能急速和5移动速度。
226692,星蚀,2500,false,false,ability_haste;ad,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,50攻击力 10技能急速 永升之月 在2秒内用2次独立的攻击或技能命中一名英雄时，会为你提供持续2秒的护盾值。
226693,暗行者之爪,1000,false,false,ability_haste;ad,,,damage_modifier,special_or_non_map11,defer,,55攻击力 22穿甲 15技能急速 沙之挥击 冲刺穿过目标敌人，造成目标一部分最大生命值的额外物理伤害。接下来的3秒里，你对目标造成的伤害提升。
226694,赛瑞尔达的怨恨,2500,false,false,ability_haste;ad,,,execute_or_threshold;slow_or_cc;penetration_or_shred;dot_or_duration,special_or_non_map11,defer,,40攻击力 40%护甲穿透 10技能急速 严寒 伤害型技能会对低于50%生命值的敌人造成持续1秒的30%减速。
226695,巨蛇之牙,2500,false,false,ad,,,shield_or_heal,special_or_non_map11,defer,,55攻击力 19穿甲 掠盾者 对一名敌方英雄造成伤害时，会使其获得的任何护盾降低。当你对一名未被掠盾者影响的敌人造成伤害时，会使其身上的所有护盾降低。 装备对近战携带者和远程携带者会有不同的性能。
226696,公理圆弧,2500,false,false,ability_haste;ad,,,,special_or_non_map11,defer,,45攻击力 18穿甲 20技能急速 格言 你的终极技能造成20%提升伤害。
226697,狂妄,2500,false,false,ability_haste;ad,,,dot_or_duration,special_or_non_map11,defer,,50攻击力 18穿甲 10技能急速 盛名 如果一名在过去3秒内曾被你造成过伤害的英雄阵亡，则获得15攻击力，持续到回合结束，或被击杀为止。每当这个效果触发时，【盛名】的攻击力永久提升2。
226698,亵渎九头蛇,2500,false,false,ability_haste;ad,,,on_hit,special_or_non_map11,defer,,50攻击力 18穿甲 15技能急速 顺劈 攻击会对附近的敌人们造成物理伤害。 邪斩 (0秒) 对你附近的敌人们造成0物理伤害。
226699,电震涡流剑,2500,false,false,ability_haste;ad,,,on_hit;damage_modifier;slow_or_cc;charge;dot_or_duration,special_or_non_map11,defer,,50攻击力 18穿甲 20技能急速 激电 冲刺和潜行会使盈能的叠层加快75%。 苍穹 你的盈能攻击会造成额外物理伤害，以及持续0.75秒的减速。
226701,禁忌时机,2500,false,false,ad;ms_pct,,,dot_or_duration,special_or_non_map11,defer,,50攻击力 15穿甲 伺机待发 在脱离与英雄的战斗状态8秒后获得穿甲。这个穿甲会在对英雄造成伤害后持续3秒。 险境脱身 如果一个英雄受到你伤害后3秒内阵亡，则你获得持续1.5秒的持续衰减的200移动速度。
228001,厌恨锁链,2500,false,false,ability_haste;hp,,,active,special_or_non_map11,defer,,650生命值 20技能急速 复仇令： 降低你所受的来自【仇敌】的伤害。你的【仇敌】在你附近时会降低韧性。 主动效果的施放距离无限。 “她曾发誓要用她的一生来毁灭他……” 主动 - 起誓：选择一个仇敌(90秒)。
228002,沃格勒特的巫师帽,6000,false,false,ability_haste;ap;armor,,,,special_or_non_map11,defer,,300法术强度 50护甲 20技能急速 魔法乐章： 使你的总法术强度提升50%)。 需要强化符文：任务：沃格勒特的巫师帽 时间停止 进入凝滞状态2.5秒。
228003,死亡之刃,9000,false,false,ad;crit_chance,,,crit;execute_or_threshold;shield_or_heal,special_or_non_map11,defer,,150攻击力 20%暴击几率 45%暴击伤害 20穿甲 死与税：如果你造成的伤害将使一名敌方英雄的生命值跌到7%以下，那么会直接将其处决。击杀英雄提供额外的250金币并为你提供相当于目标30%最大生命值的治疗效果。
228004,适应性头盔,6000,false,false,armor;hp;magic_resist;ms_pct,,,damage_modifier;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,800生命值 50护甲 100魔法抗性 虚空生物的复原力：在与英雄的战斗中，每经过1秒就会提供2 护甲和魔法抗性，至多可叠加8层。在满层时会获得强化，立刻汲取你周围的敌人们、造成魔法伤害(并治疗你等额生命值)、并使你的额外双抗提升20%，持续到战斗结束为止。只要你一直停留在战斗状态，就会每4秒进行一次汲取。吸收：受到来自敌方英雄的魔法伤害时会为你提供一层持续7秒的坚定(至多至8层)。敌人的定身效果会提供额外的2层。消散：在8层坚定的状态
228005,黑曜切割者,3000,false,false,ability_haste;ad;hp,,,dot_or_duration,special_or_non_map11,defer,,70攻击力 700生命值 40技能急速 切割 对英雄造成物理伤害时会将其护甲降低7%，持续0.1秒(可叠加5次)。 热烈 造成物理伤害时会提供持续2秒的20移动速度。
228006,血色之刃,3000,false,false,ability_haste;ad;attack_speed;life_steal,,,on_hit,special_or_non_map11,defer,,130攻击力 40%攻击速度 15技能急速 30%生命偷取 顺劈 攻击会对附近的敌人们造成物理伤害。血斩 对你周围的敌人们造成物理伤害。 你的生命偷取会作用于此伤害。
228008,符文阔剑,9000,false,false,ability_haste;ad;ap;armor;attack_speed;crit_chance;hp;ms_pct,,,crit,special_or_non_map11,defer,,65攻击力 85法术强度 30%攻击速度 25技能急速 600生命值 50护甲 10%移动速度 20%暴击几率
228020,深渊面具,2500,false,false,ability_haste;hp;magic_resist,,,damage_modifier,special_or_non_map11,defer,,350生命值 50魔法抗性 15技能急速 损毁 附近的敌方英雄受到的魔法伤害提升12%。
322065,舒瑞娅的战歌,2600,true,false,ap;ms_pct,,,dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,65法术强度 15技能急速 6%移动速度 150%基础法力回复 鼓舞演讲 为附近友军们提供持续4秒的30%移动速度。
322526,耳语头环,2250,true,false,hp;mana,,,shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,200生命值 8%治疗和护盾强度 75%基础法力回复 300法力 和谐 获得0%治疗和护盾强度。 法力流 (8秒，最大5层) 技能在命中时会提供4最大法力值(对英雄时翻倍)。 在360最大法力值时转变为歌之权冠。
322530,歌之权冠,2250,false,false,hp;mana,,,shield_or_heal,special_or_non_map11,defer,,200生命值 8%治疗和护盾强度 1000法力 100%基础法力回复 和谐 获得0%治疗和护盾强度。 和音 当你或你在前3秒提供过治疗或护盾的任一友军处在与英雄的战斗状态时，每秒治疗附近生命值最低的那个友军。
323002,引路者,2600,true,false,armor;hp;ms_pct,,,slow_or_cc;spellblade;dot_or_duration,future_full_item_passive_review,future_tooltip_review,,300生命值 45护甲 6%移动速度 引路 在移动时，积攒至多20额外移动速度。 在最大速度时：生成一条路径来使你的友方英雄们加快移动速度，数额相当于你的15%移动速度。如果你是近战英雄，你的下一次攻击还会对目标造成持续1秒的50%减速。
323003,大天使之杖,2900,true,false,ap;mana,,,charge,future_full_item_passive_review,future_tooltip_review,,70法术强度 600法力 25技能急速 敬畏 获得相当于1%额外法力值的法术强度。 法力流 (8秒，最大5层充能) 技能在命中时提供9.5最大法力值(对英雄时翻倍)。 在360最大法力值时转变为炽天使之拥。
323004,魔宗,2900,true,false,ad;mana,,,,map11_stats_present_non_adc_pool,defer_until_pool_selected,,35攻击力 500法力 15技能急速 敬畏 获得0额外攻击力。 法力流 (8秒，最大4层) 普攻和技能在命中时会提供6.5最大法力值(对英雄时翻倍)。 在360最大法力值时转变为魔切。
323040,炽天使之拥,2900,false,false,ap;mana,,,shield_or_heal;dot_or_duration,special_or_non_map11,defer,,70法术强度 1000法力 25技能急速 敬畏 获得0法术强度。 救主灵刃 (0秒) 在受到将使你的生命值跌到30%以下的伤害时，提供持续3秒的0护盾值。
323042,魔切,2900,false,false,ad;mana,,,on_hit;damage_modifier,special_or_non_map11,defer,,35攻击力 1000法力 15技能急速 敬畏 获得2%最大法力值的额外攻击力。 冲击 攻击会对英雄造成1.2%最大法力值的额外物理伤害攻击特效。 伤害型技能会对英雄造成3% - 4%最大法力值的额外物理伤害。
323050,基克的聚合,2300,true,false,armor;hp;magic_resist,,,active;slow_or_cc,map11_stats_present_non_adc_pool,defer_until_pool_selected,,350生命值 30护甲 30魔法抗性 10技能急速 霜火风暴 施放你的终极技能时会召唤一个风暴环绕于你5秒。这个风暴对敌方英雄们造成每秒30魔法伤害和30%减速。
323070,女神之泪,400,true,false,mana,,,on_hit;damage_modifier,future_full_item_passive_review,future_tooltip_review,,240法力 法力流 (8秒，最大4层) 技能在命中时会提供6.5最大法力值(对英雄时翻倍)，至多至360。 帮助之手 攻击会对小兵造成额外的5物理伤害。
323075,荆棘之甲,2650,true,false,armor;hp,,,dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,200生命值 85护甲 荆棘 在被一次攻击命中后，对攻击者造成魔法伤害，并且如果目标是英雄，还会施加持续3秒的40%重伤效果。
323107,救赎,2800,true,false,ap;hp,,,shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,30法术强度 15技能急速 100%基础法力回复 10%治疗和护盾强度 干涉 在2.5秒后，为友方单位们回复150 - 350生命值，并对敌方英雄们造成10%最大生命值的真实伤害。
323109,骑士之誓,2900,true,false,armor;hp,,,shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,300生命值 50护甲 10技能急速 150%基础生命回复 牺牲 当你的誓约者在附近时，将其所受的12%伤害转移到你身上，并为你提供相当于其对英雄的10%已造成伤害值的治疗效果。立誓(0秒) 指定一名友方英雄作为你的誓约者。
323110,冰霜之心,2700,true,false,armor;mana,,,,map11_stats_present_non_adc_pool,defer_until_pool_selected,,75护甲 500法力 25技能急速 凛冬之抚 使附近敌方英雄的攻击速度降低20%。
323119,凛冬之临,2400,true,false,hp;mana,,,,map11_stats_present_non_adc_pool,defer_until_pool_selected,,550生命值 500法力 15技能急速 敬畏 获得0生命值。 法力流 (8秒，最大4层) 普攻和技能在命中时会提供6.5最大法力值(对英雄时翻倍)。 在360最大法力值时转变为末日寒冬。
323121,末日寒冬,2400,false,false,hp;mana,,,shield_or_heal;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,550生命值 1000法力 15技能急速 敬畏 获得0生命值。 永续(0秒) 定身或减速 (仅限近战)一名敌方英雄时会提供一个持续3秒的护盾 。 如果附近有1名以上的敌人，则护盾值会提升80%。
323190,钢铁烈阳之匣,2600,true,false,armor;hp;magic_resist,,,shield_or_heal;dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,250生命值 30护甲 30魔法抗性 10技能急速 虔诚 为附近友军提供290 - 360护盾值，在2.5秒里持续衰减。
323222,米凯尔的祝福,2800,true,false,hp,,,shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,400生命值 100%基础法力回复 15%治疗和护盾强度 15技能急速 纯化 移除一名友方英雄身上的所有控制类减益效果(滞空和压制除外)并为其回复100 - 250生命值。
323504,炽热香炉,2600,true,false,ap;ms_pct,,,on_hit;shield_or_heal;dot_or_duration,future_full_item_passive_review,future_tooltip_review,,55法术强度 10%治疗和护盾强度 150%基础法力回复 6%移动速度 圣洁化 对一名友方英雄施加治疗或护盾时，会使你们两个都获得持续6秒的强化，提供25%攻击速度和20魔法伤害 攻击特效。
324005,帝国指令,2750,true,false,ap,,,current_hp;slow_or_cc,future_full_item_passive_review,future_tooltip_review,,65法术强度 20技能急速 150%基础法力回复 协同开火 每个目标(0秒) 减速或定身一名英雄时会将其标记5秒。友方英雄的伤害会引爆标记，造成相当于10%当前生命值的魔法伤害。
326616,流水法杖,2600,true,false,ap,,,shield_or_heal;dot_or_duration,map11_stats_present_non_adc_pool,defer_until_pool_selected,,45法术强度 10%治疗和护盾强度 150%基础法力回复 15技能急速 湍流 当你为一名友军提供治疗或护盾效果时，你和你的目标都会获得持续6秒的45法术强度。
326617,月石再生器,2900,true,false,ap;hp,,,shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,35法术强度 400生命值 20技能急速 150%基础法力回复 星光恩典 对一名友军的治疗或护盾会连锁至另一名友方英雄(你自己除外)，提供相当于 30%原治疗值的治疗效果或 35%原护盾值的护盾效果。
326620,海力亚的回响,2600,true,false,ap;hp,,,shield_or_heal;charge,future_full_item_passive_review,future_tooltip_review,,35法术强度 250生命值 20技能急速 150%基础法力回复 灵魂吸取 获得【灵魂充能】，数额相当于对英雄的35%折前伤害值。为一位友军提供治疗或护盾时，会消耗所有灵魂充能来回复生命值。
326621,黎明核心,2900,true,false,ap,,,shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,50法术强度 20%治疗和护盾强度 150%基础法力回复 最初之光 每100%基础法力回复获得2%治疗和护盾强度和10法术强度。
326657,时光之杖,2600,true,false,ap;hp;mana,,,active;shield_or_heal,map11_stats_present_non_adc_pool,defer_until_pool_selected,,45法术强度 350生命值 500法力 时无限 这件装备每60秒获得10生命值、30法力值和3法术强度，至多至10层。在达到最大层数时，还会使英雄等级提升1级。 永恒 承受来自英雄的伤害时，回复相当于10%伤害值的法力值。 施放一个技能时，为自身治疗相当于25%法力消耗的生命值。
328020,深渊面具,2850,true,false,hp;magic_resist,,,damage_modifier,future_full_item_passive_review,future_tooltip_review,,350生命值 50魔法抗性 15技能急速 损毁 使附近的敌方英雄承受12%额外魔法伤害。
443054,暗钢利爪,1000,false,false,armor;attack_speed;ms_pct,,,,special_or_non_map11,defer,,50%攻击速度 55护甲 5%移动速度 砍伤 攻击附带真实伤害 。
443055,爆鸣,1000,false,false,ad;attack_speed;ms_pct,,,on_hit;current_hp;damage_modifier;charge,special_or_non_map11,defer,,55攻击力 45%攻击速度 15%移动速度 极性 攻击时，如果该目标不同于你最近一次触发过盈能攻击的目标，则让盈能准备就绪。 电机 盈能攻击会造成额外的魔法伤害，伤害值基于目标的当前生命值。
443058,熔石之盾,1000,false,false,armor;hp,,,,special_or_non_map11,defer,,300生命值 100护甲 岿然如大地 使你的护甲提升20%，并获得基于你护甲的格挡几率。
443059,星夜斗篷,1000,false,false,hp;magic_resist,,,,special_or_non_map11,defer,,300生命值 100魔法抗性 浩渺如群星 使你的魔法抗性提升20%。使你所受的来自非普攻来源的伤害降低一定百分比，这个百分比受益于你的魔法抗性，至多至50%。
443060,神圣之剑,1000,false,false,crit_chance,,,crit;damage_modifier,special_or_non_map11,defer,,110适应之力 50%暴击几率 严厉斥责 每次暴击造成随机的额外暴击伤害，至多受益于你的50%暴击几率。
443061,熵之力,1000,false,false,ability_haste;crit_chance;hp,,,crit;dot_or_duration,special_or_non_map11,defer,,900生命值 30技能急速 25%暴击几率 萎缩 你施加的定身类控制效果会使用你的暴击几率，来使其持续时长提升0.25 +33%秒。
443062,血色赠礼,1000,false,false,ability_haste;ap,,,shield_or_heal,special_or_non_map11,defer,,80法术强度 20技能急速 15%治疗和护盾强度 资助 将你对敌人造成的15%总伤害储存起来。每当这个储量超过333时，就会消耗它来治疗你自身和你的友军，治疗量相当于该储量。
443063,艾莉莎的奇迹,1000,false,false,ability_haste;armor;magic_resist,,,shield_or_heal,special_or_non_map11,defer,,50护甲 50魔法抗性 25技能急速 坚忍活力 每损失100生命值就会获得+2.5%治疗和护盾强度，至多至60%。
443069,断筋者,1000,false,false,ad;attack_speed;crit_chance,,,crit;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,45攻击力 40%攻击速度 25%暴击几率 冲洗 暴击时： 施加一层流血效果，在2秒里持续造成25%本次造成伤害值 + 0物理伤害。这个效果可以叠加任意次。 施加一层持续2秒的7%减速。这个效果至多可叠加至35%。
443079,涡轮炼金罐,1000,false,false,hp;ms_pct,,,active;slow_or_cc;dot_or_duration,special_or_non_map11,defer,,600生命值 80适应之力 主动 (0秒) 极限超载 移除所有控制类减益效果(击飞除外)并进入持续3秒的不可阻挡状态。
443081,海克斯弹丸配枪,1000,false,false,attack_speed;hp;ms_pct,,,on_hit,special_or_non_map11,defer,,75%攻击速度 500生命值 掩护射击 在你友军附近时，攻击特效获得一层【指令】，在1层时，你下一次施加一个攻击特效会使你的队友也对目标发射一颗弹丸，造成0物理伤害并施加该队友的攻击特效。 掩护射击无法触发掩护射击。
443083,狂徒铠甲,1000,false,false,hp;ms_pct,,,damage_modifier,special_or_non_map11,defer,,1100生命值 4%移动速度 狂徒之心 需要1350额外生命值。 每秒回复0生命值。如果你在4秒内没有受到伤害，就会每秒回复额外的0生命值。
443090,收割者的过路费,1000,false,false,attack_speed;ms_pct,,,on_hit;dot_or_duration,special_or_non_map11,defer,,40适应之力 50%攻击速度 5%移动速度 播种 使你来自所有来源的攻击速度提升15%。 收割 攻击特效，造成最大生命值的真实伤害，并使目标降低相当于造成伤害的最大生命值，持续至回合结束。对相同敌人的后续命中会使这个数额提升0.1%。
443193,石像鬼石板甲,1000,false,false,ability_haste;armor;magic_resist;ms_pct,,,active;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,65护甲 65魔法抗性 15技能急速 10%移动速度 主动 - 坚不可摧：获得持续衰减的护盾值和体型提升。
444636,暗夜收割者,1000,false,false,ability_haste;ap;hp,,,damage_modifier;dot_or_duration,special_or_non_map11,defer,,90法术强度 300生命值 25技能急速 夺魂 每个英雄(0秒) 用攻击或技能对一名英雄造成伤害时会造成额外的0魔法伤害并为你提供40%移动速度，持续1.5秒。 对一名未受影响的英雄造成伤害时会延长移动速度加成的持续时间。
444637,恶魔之拥,1000,false,false,ability_haste;ap;hp,,,missing_hp,special_or_non_map11,defer,,80法术强度 700生命值 不祥契约 每100已损失生命值就会获得+1.5%法术强度和1.5%移动速度，至多至45%。
444644,破碎王后之冕,1000,false,false,ability_haste;ap;hp;mana,,,,special_or_non_map11,defer,,85法术强度 350生命值 600法力 25技能急速 护卫 你已被护卫，可使即将到来的英雄伤害降低90%。护卫在受到来自英雄的伤害后可存留1.25秒。(0秒)。 如果在此装备冷却完毕之前受到来自英雄的伤害，那么它的冷却时间会重新开始计算。
446632,神圣分离者,1000,false,false,ability_haste;ad;hp,,,damage_modifier;active;shield_or_heal;spellblade,special_or_non_map11,defer,,55攻击力 350生命值 20技能急速 咒刃 施放技能后，你的下一次普通攻击因强化而附带额外伤害。如果目标是一个英雄，那么还会治疗自身。
446656,永霜,1000,false,false,ability_haste;ap;hp;mana,,,active;slow_or_cc,special_or_non_map11,defer,,100法术强度 250生命值 600法力 25技能急速 主动 (0秒) 冰川覆盖 在一个锥形范围内造成伤害，使命中的敌人减速。锥形范围中心的敌人会转而被禁锢。
446667,辉耀美德,1000,false,false,armor;hp;magic_resist,,,active;shield_or_heal;dot_or_duration,special_or_non_map11,defer,,400生命值 35护甲 35魔法抗性 12%治疗和护盾强度 指引之光 在你施放你的终极技能后，你会进入超凡入圣状态，使你的最大生命值提升0，持续9秒。 在超凡入圣状态下，你和你1200码内的友军们会在持续期间获得0 ()治疗效果 (0秒)。
446671,狂风之力,1000,false,false,ad;attack_speed;crit_chance;ms_pct,,,crit,special_or_non_map11,defer,,65攻击力 30%攻击速度 25%暴击几率 6%移动速度 暴雨 II 朝着目标方向冲刺并翻越地形，同时对你终点附近生命值最低的敌人发射3个弹体。造成物理伤害，对低生命值的目标时造成提升过的伤害。
446691,德拉克萨的暮刃,1000,false,false,ability_haste;ad,,,missing_hp;damage_modifier;dot_or_duration,special_or_non_map11,defer,,50攻击力 20穿甲 20技能急速 夜行者 你的技能可基于目标的已损失生命值造成额外的一部分伤害。如果一名在过去3秒内曾被你造成过伤害的英雄阵亡，你就会进入持续1.5秒的对非建筑单位的不可被选取状态(0秒)。
446693,暗行者之爪,1000,false,false,ability_haste;ad,,,damage_modifier,special_or_non_map11,defer,,60攻击力 20穿甲 20技能急速 沙之挥击 冲刺穿过目标敌人，造成目标一部分最大生命值的额外物理伤害。接下来的3秒里，你对目标造成的伤害提升。
447100,幻境之刃,1000,false,false,attack_speed;ms_pct,,,on_hit,special_or_non_map11,defer,,65适应之力 60%攻击速度 6%移动速度 模糊 你的攻击会使你的冲刺和闪烁技能的剩余冷却时间缩短12%(对终极技能来说，降低至4%)。
447101,投机者之刃,1000,false,false,ability_haste;attack_speed;ms_pct,,,,special_or_non_map11,defer,,70%攻击速度 40技能急速 8%移动速度 银行存款 你的攻击和技能在命中一个敌人时，有12%几率储存30到245金币。在回合获胜时，提取出来。在回合失败时，你的存款损失25%。
447102,实界裂缝,1000,false,false,ap;attack_speed;hp,,,,special_or_non_map11,defer,,80法术强度 40%攻击速度 300生命值 兹若特 (0秒) 在攻击或用技能对一个敌人造成伤害时，召唤8个虚空巢虫去攻击该目标。虚空巢虫造成0魔法伤害并且存活至多3秒。 在你阵亡时，生成6个虚空巢虫。
